B. malayi Gene stable ID,B. malayi Gene name,B. malayi Transcript stable ID,B. malayi Chromosome/scaffold name,B. malayi Gene start (bp),B. malayi Gene end (bp),C. elegans (PRJNA13758) [WS258] gene stable ID,C. elegans (PRJNA13758) [WS258] gene name,C. elegans (PRJNA13758) [WS258] chromosome/scaffold,C. elegans (PRJNA13758) [WS258] start (bp),C. elegans (PRJNA13758) [WS258] end (bp),Homology type,% identity,O. volvulus (PRJEB513) [WS258] gene stable ID,O. volvulus (PRJEB513) [WS258] gene name,O. volvulus (PRJEB513) [WS258] chromosome/scaffold,O. volvulus (PRJEB513) [WS258] start (bp),O. volvulus (PRJEB513) [WS258] end (bp),Homology type,% identity
WBGene00226442,Bma-mrps-11,Bm6181,Bm_v4_Chr4_scaffold_001,8126371,8127797,WBGene00012244,mrps-11,V,12493239,12494622,ortholog_one2one,52.6829,WBGene00243940,Ovo-mrps-11,OVOC_OM2,22387286,22388823,ortholog_one2one,59.5122
WBGene00226443,Bm6182,Bm6182,Bm_v4_Chr4_scaffold_001,7142054,7151290,WBGene00012245,W04D2.6,V,12498213,12503738,ortholog_one2one,39.7143,WBGene00243728,OVOC6919,OVOC_OM2,20898108,20908882,ortholog_one2one,86.8571
WBGene00226444,Bma-lpr-6,Bm6183,Bm_v4_ChrX_scaffold_001,7037489,7040953,WBGene00012255,lpr-6,X,11059994,11061868,ortholog_one2one,53.9286,WBGene00241474,Ovo-lpr-6,OVOC_OM2,6100531,6103722,ortholog_one2one,83.9286
WBGene00226445,Bma-lpr-5,Bm6184,Bm_v4_ChrX_scaffold_001,7041819,7044878,WBGene00012256,lpr-5,X,11062132,11064539,ortholog_one2one,50.3745,WBGene00241476,Ovo-lpr-5,OVOC_OM2,6104746,6108007,ortholog_one2one,87.2659
WBGene00226446,Bma-lpr-4,Bm6185,Bm_v4_ChrX_scaffold_001,7046681,7049701,WBGene00012257,lpr-4,X,11065133,11066811,ortholog_one2one,63.0273,WBGene00241477,Ovo-lpr-4,OVOC_OM2,6110305,6113139,ortholog_one2one,85.6079
WBGene00226447,Bm6186,Bm6186,Bm_v4_ChrX_scaffold_001,2624794,2629271,WBGene00012258,W04G3.5,X,11073658,11076043,ortholog_one2one,78.3933,WBGene00242256,OVOC5447,OVOC_OM2,10846136,10850482,ortholog_one2one,96.1219
WBGene00226448,Bma-lpr-3,Bm6187,Bm_v4_ChrX_scaffold_001,7032737,7036150,WBGene00012261,lpr-3,X,11057401,11059794,ortholog_one2one,62.3188,WBGene00241473,Ovo-lpr-3,OVOC_OM2,6093215,6097745,ortholog_one2one,89.8551
WBGene00226449,Bma-nhl-3,Bm6188a,Bm_v4_Chr2_contig_001,8774616,8779749,WBGene00003599,nhl-3,II,595207,602120,ortholog_one2one,40.7738,WBGene00247402,Ovo-nhl-3,OVOC_OM4,8266449,8271607,ortholog_one2one,85.5655
WBGene00226449,Bma-nhl-3,Bm6188b,Bm_v4_Chr2_contig_001,8774616,8779749,WBGene00003599,nhl-3,II,595207,602120,ortholog_one2one,40.7738,WBGene00247402,Ovo-nhl-3,OVOC_OM4,8266449,8271607,ortholog_one2one,85.5655
WBGene00226449,Bma-nhl-3,Bm6188c,Bm_v4_Chr2_contig_001,8774616,8779749,WBGene00003599,nhl-3,II,595207,602120,ortholog_one2one,40.7738,WBGene00247402,Ovo-nhl-3,OVOC_OM4,8266449,8271607,ortholog_one2one,85.5655
WBGene00226451,Bm6190,Bm6190a,Bm_v4_Chr3_scaffold_001,8683382,8689445,WBGene00003675,nhr-85,I,13055664,13062122,ortholog_one2one,23.0183,WBGene00237636,Ovo-nhr-85,OVOC_OM1b,5624408,5635014,ortholog_one2one,78.811
WBGene00226451,Bm6190,Bm6190b,Bm_v4_Chr3_scaffold_001,8683382,8689445,WBGene00003675,nhr-85,I,13055664,13062122,ortholog_one2one,23.0183,WBGene00237636,Ovo-nhr-85,OVOC_OM1b,5624408,5635014,ortholog_one2one,78.811
WBGene00226451,Bm6190,Bm6190c,Bm_v4_Chr3_scaffold_001,8683382,8689445,WBGene00003675,nhr-85,I,13055664,13062122,ortholog_one2one,23.0183,WBGene00237636,Ovo-nhr-85,OVOC_OM1b,5624408,5635014,ortholog_one2one,78.811
WBGene00226452,Bm6191,Bm6191,Bm_v4_Chr3_scaffold_001,13005320,13011006,WBGene00012279,W05B10.4,V,12668226,12669689,ortholog_one2one,38.7097,WBGene00237456,OVOC647,OVOC_OM1b,4549969,4553651,ortholog_one2one,85.4839
WBGene00226453,Bma-ceh-32,Bm6192a,Bm_v4_Chr4_scaffold_001,11384939,11392788,WBGene00000453,ceh-32,V,11701764,11705400,ortholog_one2one,31.4851,WBGene00248965,Ovo-ceh-32,OVOC_OM5,1537856,1550620,ortholog_one2one,86.9307
WBGene00226453,Bma-ceh-32,Bm6192b,Bm_v4_Chr4_scaffold_001,11384939,11392788,WBGene00000453,ceh-32,V,11701764,11705400,ortholog_one2one,31.4851,WBGene00248965,Ovo-ceh-32,OVOC_OM5,1537856,1550620,ortholog_one2one,86.9307
WBGene00226454,Bm6193,Bm6193,Bm_v4_Chr2_contig_001,8465931,8469913,WBGene00006609,tre-3,V,11709775,11715903,ortholog_one2many,49.3548,WBGene00247444,Ovo-tre-3,OVOC_OM4,8637303,8642538,ortholog_one2one,79.5161
WBGene00226455,Bm6194,Bm6194,Bm_v4_Chr1_scaffold_001,12748534,12752610,WBGene00006609,tre-3,V,11709775,11715903,ortholog_one2many,46.0504,WBGene00244419,OVOC7610,OVOC_OM3,775037,781545,ortholog_many2many,73.2773
WBGene00226455,Bm6194,Bm6194,Bm_v4_Chr1_scaffold_001,12748534,12752610,WBGene00006609,tre-3,V,11709775,11715903,ortholog_one2many,46.0504,WBGene00244426,OVOC7617,OVOC_OM3,808589,813106,ortholog_many2many,74.2857
WBGene00226457,Bm6196,Bm6196,Bm_v4_Chr3_scaffold_001,3671309,3697374,WBGene00021036,W05F2.4,I,3374776,3407189,ortholog_one2one,18.592,WBGene00237134,OVOC325,OVOC_OM1b,2470993,2497843,ortholog_one2one,49.3307
WBGene00226458,Bm6197,Bm6197,Bm_v4_Chr4_scaffold_001,9207025,9212228,WBGene00009695,F44F1.3,I,13254141,13257729,ortholog_one2many,18.637,WBGene00244215,OVOC7406,OVOC_OM2,24468374,24478841,ortholog_one2one,84.2837
WBGene00226458,Bm6197,Bm6197,Bm_v4_Chr4_scaffold_001,9207025,9212228,WBGene00011705,T11A5.6,V,9882034,9885960,ortholog_one2many,37.8303,WBGene00244215,OVOC7406,OVOC_OM2,24468374,24478841,ortholog_one2one,84.2837
WBGene00226458,Bm6197,Bm6197,Bm_v4_Chr4_scaffold_001,9207025,9212228,WBGene00021041,W05G11.4,III,35454,39462,ortholog_one2many,32.4061,WBGene00244215,OVOC7406,OVOC_OM2,24468374,24478841,ortholog_one2one,84.2837
WBGene00226459,Bma-pck-1,Bm6198a,Bm_v4_Chr1_scaffold_001,14266059,14270020,WBGene00021043,pck-1,III,62888,66261,ortholog_one2one,67.4419,WBGene00244846,Ovo-pck-1,OVOC_OM3,4320517,4324679,ortholog_one2one,86.6279
WBGene00226459,Bma-pck-1,Bm6198b,Bm_v4_Chr1_scaffold_001,14266059,14270020,WBGene00021043,pck-1,III,62888,66261,ortholog_one2one,67.4419,WBGene00244846,Ovo-pck-1,OVOC_OM3,4320517,4324679,ortholog_one2one,86.6279
WBGene00226460,Bma-sedl-1,Bm6199,Bm_v4_ChrX_scaffold_001,14192480,14194073,WBGene00021046,sedl-1,X,1439261,1440261,ortholog_one2one,62.5,WBGene00240409,Ovo-sedl-1,OVOC_OM1b,26914356,26917059,ortholog_one2one,93.75
WBGene00226461,Bm6200,Bm6200a,Bm_v4_Chr3_scaffold_001,9959344,9964775,WBGene00012289,W05H12.1,I,13418458,13423379,ortholog_one2one,45.6814,WBGene00237315,OVOC506,OVOC_OM1b,3741738,3746464,ortholog_one2one,72.9367
WBGene00226461,Bm6200,Bm6200b,Bm_v4_Chr3_scaffold_001,9959344,9964775,WBGene00012289,W05H12.1,I,13418458,13423379,ortholog_one2one,45.6814,WBGene00237315,OVOC506,OVOC_OM1b,3741738,3746464,ortholog_one2one,72.9367
WBGene00226461,Bm6200,Bm6200c,Bm_v4_Chr3_scaffold_001,9959344,9964775,WBGene00012289,W05H12.1,I,13418458,13423379,ortholog_one2one,45.6814,WBGene00237315,OVOC506,OVOC_OM1b,3741738,3746464,ortholog_one2one,72.9367
WBGene00226462,Bm6201,Bm6201,Bm_v4_Chr4_scaffold_001,7912368,7914643,WBGene00012291,W06A7.2,V,14821853,14824453,ortholog_one2one,43.2692,WBGene00243845,OVOC7036,OVOC_OM2,21767111,21771887,ortholog_one2one,67.7885
WBGene00226464,Bma-sma-5,Bm6203,Bm_v4_ChrX_scaffold_001,2383785,2386792,WBGene00004859,sma-5,X,11997524,12005092,ortholog_one2one,52.2248,WBGene00242293,Ovo-sma-5,OVOC_OM2,11127879,11138341,ortholog_one2one,55.5035
WBGene00226465,Bm6204,Bm6204,Bm_v4_Chr2_contig_001,155926,163106,WBGene00021057,W06B4.2,II,4468169,4471038,ortholog_one2one,37.1154,WBGene00248274,OVOC11465,OVOC_OM4,14783767,14793679,ortholog_one2one,79.6154
WBGene00226467,Bma-atat-2,Bm6206a,Bm_v4_ChrX_scaffold_001,24795445,24797469,WBGene00021059,atat-2,X,5849104,5851971,ortholog_one2one,33.5766,WBGene00239029,Ovo-atat-2,OVOC_OM1b,16841546,16845499,ortholog_one2one,69.708
WBGene00226467,Bma-atat-2,Bm6206b,Bm_v4_ChrX_scaffold_001,24795445,24797469,WBGene00021059,atat-2,X,5849104,5851971,ortholog_one2one,33.5766,WBGene00239029,Ovo-atat-2,OVOC_OM1b,16841546,16845499,ortholog_one2one,69.708
WBGene00226468,Bma-puf-9,Bm6207,Bm_v4_ChrX_scaffold_001,24780468,24788304,WBGene00004245,puf-9,X,5841592,5845987,ortholog_one2one,40.411,WBGene00239031,Ovo-puf-9,OVOC_OM1b,16850849,16856229,ortholog_one2one,78.4931
WBGene00226469,Bma-spe-46,Bm6208,Bm_v4_Chr4_scaffold_001,3258644,3261095,WBGene00012296,spe-46,I,9056293,9057822,ortholog_one2one,36.1404,WBGene00243212,Ovo-spe-46,OVOC_OM2,17542557,17553599,ortholog_one2one,86.6667
WBGene00226471,Bma-snx-3,Bm6210,Bm_v4_Chr3_scaffold_001,12282509,12284184,WBGene00006503,snx-3,I,9063588,9064403,ortholog_one2one,60.9756,WBGene00238473,Ovo-snx-3,OVOC_OM1b,11878254,11881084,ortholog_one2one,70.1219
WBGene00226472,Bma-rad-54,Bm6211,Bm_v4_Chr3_scaffold_001,2876375,2884511,WBGene00004298,rad-54,I,9065087,9070264,ortholog_one2one,60.5161,WBGene00248637,Ovo-rad-54,OVOC_OM1a,1755733,1764191,ortholog_one2one,90.7097
WBGene00226473,Bm6212,Bm6212,Bm_v4_Chr1_scaffold_001,4399222,4400932,WBGene00021061,W06E11.1,III,642059,645613,ortholog_one2one,24.7312,WBGene00245694,OVOC8885,OVOC_OM3,10031442,10037829,ortholog_one2one,73.6559
WBGene00226474,Bma-sbds-1,Bm6213,Bm_v4_Chr1_scaffold_001,7469052,7470488,WBGene00021063,sbds-1,III,636479,638419,ortholog_one2one,64.8221,WBGene00245076,Ovo-sbds-1,OVOC_OM3,6082231,6083826,ortholog_one2one,91.6996
WBGene00226475,Bma-tag-266,Bm6214,Bm_v4_Chr1_scaffold_001,10284793,10286366,WBGene00044319,tag-266,III,638531,640226,ortholog_one2one,53.4161,WBGene00244775,Ovo-tag-266,OVOC_OM3,3769072,3773474,ortholog_one2one,95.6522
WBGene00226476,Bma-lit-1,Bm6215b,Bm_v4_Chr1_scaffold_001,10865302,10873020,WBGene00003048,lit-1,III,13701993,13724401,ortholog_one2one,59.7884,WBGene00245006,Ovo-lit-1,OVOC_OM3,5600457,5622324,ortholog_one2one,79.8942
WBGene00226476,Bma-lit-1,Bm6215c,Bm_v4_Chr1_scaffold_001,10865302,10873020,WBGene00003048,lit-1,III,13701993,13724401,ortholog_one2one,59.7884,WBGene00245006,Ovo-lit-1,OVOC_OM3,5600457,5622324,ortholog_one2one,79.8942
WBGene00226477,Bm6216,Bm6216,Bm_v4_Chr1_scaffold_001,13656169,13663911,WBGene00012306,W06F12.2,III,13726641,13731679,ortholog_one2one,29.916,WBGene00244556,OVOC7747,OVOC_OM3,2081909,2089772,ortholog_one2one,54.1176
WBGene00226479,Bma-rme-1,Bm6218,Bm_v4_Chr4_scaffold_001,10254862,10260580,WBGene00004373,rme-1,V,6208840,6217647,ortholog_one2many,84.6014,WBGene00244022,Ovo-rme-1,OVOC_OM2,23134200,23150143,ortholog_one2one,97.1014
WBGene00226482,Bm6221,Bm6221,Bm_v4_ChrX_scaffold_001,4275382,4280405,WBGene00009801,ipla-2,X,9833352,9838039,ortholog_one2many,30.7768,WBGene00241971,OVOC5162,OVOC_OM2,9169192,9173934,ortholog_one2one,86.6273
WBGene00226482,Bm6221,Bm6221,Bm_v4_ChrX_scaffold_001,4275382,4280405,WBGene00012319,ipla-3,V,20717872,20729271,ortholog_one2many,33.235,WBGene00241971,OVOC5162,OVOC_OM2,9169192,9173934,ortholog_one2one,86.6273
WBGene00226484,Bma-gei-4,Bm6223a,Bm_v4_Chr1_scaffold_001,6362463,6367645,WBGene00001561,gei-4,III,344307,378250,ortholog_one2one,39.0698,WBGene00245576,Ovo-gei-4,OVOC_OM3,9252112,9257437,ortholog_one2one,91.4729
WBGene00226484,Bma-gei-4,Bm6223b.1,Bm_v4_Chr1_scaffold_001,6362463,6367645,WBGene00001561,gei-4,III,344307,378250,ortholog_one2one,39.0698,WBGene00245576,Ovo-gei-4,OVOC_OM3,9252112,9257437,ortholog_one2one,91.4729
WBGene00226484,Bma-gei-4,Bm6223b.2,Bm_v4_Chr1_scaffold_001,6362463,6367645,WBGene00001561,gei-4,III,344307,378250,ortholog_one2one,39.0698,WBGene00245576,Ovo-gei-4,OVOC_OM3,9252112,9257437,ortholog_one2one,91.4729
WBGene00226484,Bma-gei-4,Bm6223b.3,Bm_v4_Chr1_scaffold_001,6362463,6367645,WBGene00001561,gei-4,III,344307,378250,ortholog_one2one,39.0698,WBGene00245576,Ovo-gei-4,OVOC_OM3,9252112,9257437,ortholog_one2one,91.4729
WBGene00226484,Bma-gei-4,Bm6223c,Bm_v4_Chr1_scaffold_001,6362463,6367645,WBGene00001561,gei-4,III,344307,378250,ortholog_one2one,39.0698,WBGene00245576,Ovo-gei-4,OVOC_OM3,9252112,9257437,ortholog_one2one,91.4729
WBGene00226485,Bma-nol-1,Bm6224,Bm_v4_Chr2_contig_001,3874337,3881768,WBGene00021073,nol-1,II,471247,475940,ortholog_one2one,46.1434,WBGene00247890,Ovo-nol-1,OVOC_OM4,11783590,11791871,ortholog_one2one,74.8308
WBGene00226486,Bm6225,Bm6225,Bm_v4_Chr2_contig_001,3316739,3325715,WBGene00021075,W07E6.3,II,495424,498659,ortholog_one2one,48.8055,WBGene00247963,OVOC11154,OVOC_OM4,12347913,12353240,ortholog_one2one,75.4266
WBGene00226487,Bma-prp-21,Bm6226a,Bm_v4_Chr2_contig_001,1857604,1863732,WBGene00004188,prp-21,II,484866,490403,ortholog_one2one,43.1181,WBGene00248206,Ovo-prp-21,OVOC_OM4,14310996,14317598,ortholog_one2one,80.877
WBGene00226487,Bma-prp-21,Bm6226b,Bm_v4_Chr2_contig_001,1857604,1863732,WBGene00004188,prp-21,II,484866,490403,ortholog_one2one,43.1181,WBGene00248206,Ovo-prp-21,OVOC_OM4,14310996,14317598,ortholog_one2one,80.877
WBGene00226489,Bma-zip-3,Bm6228a,Bm_v4_ChrX_scaffold_001,5008562,5010229,WBGene00012330,zip-3,II,13951906,13957543,ortholog_one2one,31.3043,WBGene00241820,Ovo-zip-3,OVOC_OM2,8261530,8262982,ortholog_one2one,75.6522
WBGene00226489,Bma-zip-3,Bm6228b,Bm_v4_ChrX_scaffold_001,5008562,5010229,WBGene00012330,zip-3,II,13951906,13957543,ortholog_one2one,31.3043,WBGene00241820,Ovo-zip-3,OVOC_OM2,8261530,8262982,ortholog_one2one,75.6522
WBGene00226490,Bm6229,Bm6229a,Bm_v4_Chr1_scaffold_001,141724,147724,WBGene00012337,W07G4.3,V,13036996,13041879,ortholog_one2one,50.6266,WBGene00245954,OVOC9145,OVOC_OM3,12302192,12309869,ortholog_one2one,74.1855
WBGene00226490,Bm6229,Bm6229b,Bm_v4_Chr1_scaffold_001,141724,147724,WBGene00012337,W07G4.3,V,13036996,13041879,ortholog_one2one,50.6266,WBGene00245954,OVOC9145,OVOC_OM3,12302192,12309869,ortholog_one2one,74.1855
WBGene00226491,Bma-lap-2,Bm6230,Bm_v4_Chr4_scaffold_001,8284461,8288462,WBGene00002250,lap-2,V,13043712,13046355,ortholog_one2one,58.2353,WBGene00243967,Ovo-lap-2,OVOC_OM2,22542613,22546061,ortholog_one2one,88.4314
WBGene00226493,Bma-egl-20,Bm6232,Bm_v4_ChrX_scaffold_001,980679,985563,WBGene00001188,egl-20,IV,9812444,9815526,ortholog_one2one,56.2176,WBGene00242486,Ovo-egl-20,OVOC_OM2,12642023,12647833,ortholog_one2one,96.6321
WBGene00226495,Bm6234,Bm6234,Bm_v4_ChrX_scaffold_001,309033,316099,WBGene00022010,catp-7,IV,8585516,8594613,ortholog_one2many,41.8228,WBGene00242585,Ovo-catp-6,OVOC_OM2,13239653,13246586,ortholog_one2many,90.6303
WBGene00226496,Bma-snr-2,Bm6235,Bm_v4_Chr3_scaffold_001,9001069,9002924,WBGene00004915,snr-2,I,13339397,13340224,ortholog_one2one,58.9286,WBGene00237581,Ovo-snr-2,OVOC_OM1b,5271023,5272966,ortholog_one2one,97.0238
WBGene00226498,Bm6237,Bm6237,Bm_v4_Chr4_scaffold_001,248174,250113,WBGene00012345,W08E3.4,I,13337460,13338921,ortholog_one2one,29.0076,WBGene00242995,OVOC6186,OVOC_OM2,16079273,16081590,ortholog_one2one,66.4122
WBGene00226499,Bm6238,Bm6238,Bm_v4_ChrX_scaffold_001,10865978,10869933,WBGene00021088,W08E12.7,IV,3295135,3297225,ortholog_one2one,48.4091,WBGene00240831,OVOC4022,OVOC_OM2,1700080,1704682,ortholog_one2one,88.6364
WBGene00226500,Bm6239,Bm6239,Bm_v4_Chr2_contig_001,8780353,8782251,WBGene00021093,W08F4.3,II,580602,582014,ortholog_one2one,34.6491,WBGene00247401,OVOC10592,OVOC_OM4,8262339,8273399,ortholog_one2one,84.6491
WBGene00226501,Bma-mlt-8,Bm6240a,Bm_v4_Chr2_contig_001,333474,335518,WBGene00021095,mlt-8,II,569236,572110,ortholog_one2one,78.4672,WBGene00248397,Ovo-mlt-8,OVOC_OM4,15676608,15681362,ortholog_one2one,90.8759
WBGene00226501,Bma-mlt-8,Bm6240b,Bm_v4_Chr2_contig_001,333474,335518,WBGene00021095,mlt-8,II,569236,572110,ortholog_one2one,78.4672,WBGene00248397,Ovo-mlt-8,OVOC_OM4,15676608,15681362,ortholog_one2one,90.8759
WBGene00226501,Bma-mlt-8,Bm6240c,Bm_v4_Chr2_contig_001,333474,335518,WBGene00021095,mlt-8,II,569236,572110,ortholog_one2one,78.4672,WBGene00248397,Ovo-mlt-8,OVOC_OM4,15676608,15681362,ortholog_one2one,90.8759
WBGene00226502,Bma-cdc-37,Bm6241,Bm_v4_Chr2_contig_001,252506,254464,WBGene00021097,cdc-37,II,577839,580593,ortholog_one2one,52.8205,WBGene00248258,OVOC11449,OVOC_OM4,14672924,14676056,ortholog_one2one,83.8462
WBGene00226503,Bma-pptr-1,Bm6242,Bm_v4_Chr4_scaffold_001,6359555,6365381,WBGene00012348,pptr-1,V,16357521,16367574,ortholog_one2one,78.8497,WBGene00243587,Ovo-pptr-1,OVOC_OM2,20003733,20011604,ortholog_one2one,95.9184
WBGene00226504,Bma-pod-2,Bm6243a,Bm_v4_ChrX_scaffold_001,4316631,4333956,WBGene00012131,T28F3.5,IV,17294793,17300629,ortholog_one2many,25.6236,WBGene00241954,Ovo-pod-2,OVOC_OM2,9041465,9055786,ortholog_one2one,92.1088
WBGene00226504,Bma-pod-2,Bm6243a,Bm_v4_ChrX_scaffold_001,4316631,4333956,WBGene00004076,pod-2,II,1136781,1152701,ortholog_one2many,32.4263,WBGene00241954,Ovo-pod-2,OVOC_OM2,9041465,9055786,ortholog_one2one,92.1088
WBGene00226504,Bma-pod-2,Bm6243b,Bm_v4_ChrX_scaffold_001,4316631,4333956,WBGene00012131,T28F3.5,IV,17294793,17300629,ortholog_one2many,25.6236,WBGene00241954,Ovo-pod-2,OVOC_OM2,9041465,9055786,ortholog_one2one,92.1088
WBGene00226504,Bma-pod-2,Bm6243b,Bm_v4_ChrX_scaffold_001,4316631,4333956,WBGene00004076,pod-2,II,1136781,1152701,ortholog_one2many,32.4263,WBGene00241954,Ovo-pod-2,OVOC_OM2,9041465,9055786,ortholog_one2one,92.1088
WBGene00226507,Bma-elt-1,Bm6246,Bm_v4_ChrX_scaffold_001,5043593,5050117,WBGene00001249,elt-1,IV,9614970,9620140,ortholog_one2one,31.6456,WBGene00241813,OVOC5004,OVOC_OM2,8216842,8226035,ortholog_one2one,93.4177
WBGene00226508,Bm6247,Bm6247,Bm_v4_Chr3_scaffold_001,6778263,6780318,WBGene00021112,W09C3.4,I,4704598,4705881,ortholog_one2one,45.2381,WBGene00237830,OVOC1021,OVOC_OM1b,6761176,6763664,ortholog_one2one,90.4762
WBGene00226509,Bma-unc-59,Bm6248a,Bm_v4_ChrX_scaffold_001,20729197,20733882,WBGene00006793,unc-59,I,13629227,13633494,ortholog_one2one,51.4477,WBGene00238801,Ovo-unc-59,OVOC_OM1b,14840593,14844854,ortholog_one2one,88.6414
WBGene00226509,Bma-unc-59,Bm6248b,Bm_v4_ChrX_scaffold_001,20729197,20733882,WBGene00006793,unc-59,I,13629227,13633494,ortholog_one2one,51.4477,WBGene00238801,Ovo-unc-59,OVOC_OM1b,14840593,14844854,ortholog_one2one,88.6414
WBGene00226510,Bma-dkf-1,Bm6249,Bm_008,412075,417635,WBGene00012352,dkf-1,I,13640297,13648405,ortholog_one2one,53.0962,WBGene00238450,Ovo-dkf-1,OVOC_OM1b,11647068,11654282,ortholog_one2one,94.2029
WBGene00226511,Bm6250,Bm6250a,Bm_v4_Chr3_scaffold_001,9161444,9162928,WBGene00004445,rpl-31,I,13652939,13653704,ortholog_one2one,52.6667,WBGene00237547,Ovo-rpl-31,OVOC_OM1b,5092082,5094078,ortholog_one2one,82
WBGene00226511,Bm6250,Bm6250b.1,Bm_v4_Chr3_scaffold_001,9161444,9162928,WBGene00004445,rpl-31,I,13652939,13653704,ortholog_one2one,52.6667,WBGene00237547,Ovo-rpl-31,OVOC_OM1b,5092082,5094078,ortholog_one2one,82
WBGene00226511,Bm6250,Bm6250b.2,Bm_v4_Chr3_scaffold_001,9161444,9162928,WBGene00004445,rpl-31,I,13652939,13653704,ortholog_one2one,52.6667,WBGene00237547,Ovo-rpl-31,OVOC_OM1b,5092082,5094078,ortholog_one2one,82
WBGene00226512,Bm6251,Bm6251,Bm_v4_Chr3_scaffold_001,9798147,9803731,WBGene00012353,W09C5.7,I,13654009,13658167,ortholog_one2one,35.3865,WBGene00237291,OVOC482,OVOC_OM1b,3539553,3548256,ortholog_one2one,80.1932
WBGene00226513,Bm6252,Bm6252,Bm_v4_Chr3_scaffold_001,5554067,5556200,WBGene00012354,W09C5.8,I,13658171,13659128,ortholog_one2one,37.2973,WBGene00248728,OVOC11919,OVOC_OM1a,2459045,2462064,ortholog_one2one,87.5676
WBGene00226514,Bm6253,Bm6253,Bm_v4_Chr1_scaffold_001,3722457,3725018,WBGene00012358,W09D6.5,III,11088487,11091616,ortholog_one2one,30.4,WBGene00246351,OVOC9542,OVOC_OM3,15672837,15675478,ortholog_one2one,67.2
WBGene00226515,Bm6254,Bm6254,Bm_v4_ChrX_scaffold_001,6895703,6899868,WBGene00012359,W09D10.1,III,10736893,10739824,ortholog_one2one,28.7785,WBGene00241051,OVOC4242,OVOC_OM2,3209400,3217250,ortholog_one2one,73.499
WBGene00226516,Bma-mrpl-12,Bm6255,Bm_v4_ChrX_scaffold_001,15076490,15077693,WBGene00012361,mrpl-12,III,10707761,10708518,ortholog_one2one,30.4688,WBGene00240226,Ovo-mrpl-12,OVOC_OM1b,25454716,25456148,ortholog_one2one,51.9531
WBGene00226517,Bm6256,Bm6256,Bm_v4_Chr1_scaffold_001,11515025,11517315,WBGene00012362,W09D10.4,III,10711724,10716191,ortholog_one2one,57.0978,WBGene00244616,OVOC7807,OVOC_OM3,2554799,2558859,ortholog_one2one,93.6908
WBGene00226518,Bm6257,Bm6257,Bm_v4_Chr1_scaffold_001,3580746,3584101,WBGene00012363,W09D10.5,III,10708484,10711527,ortholog_one2one,24.4648,WBGene00245884,OVOC9075,OVOC_OM3,11594240,11598175,ortholog_one2one,70.0306
WBGene00226519,Bm6258,Bm6258,Bm_v4_Chr2_contig_001,4855217,4856842,WBGene00012364,zmp-4,V,14917735,14921609,ortholog_one2one,31.3808,WBGene00247927,OVOC11118,OVOC_OM4,12099567,12101666,ortholog_one2one,58.9958
WBGene00226520,Bma-maea-1,Bm6259a,Bm_v4_Chr3_scaffold_001,10928194,10931858,WBGene00012366,maea-1,I,13806917,13812268,ortholog_one2one,29.2383,WBGene00238114,Ovo-maea-1,OVOC_OM1b,8968385,8972252,ortholog_one2one,93.6118
WBGene00226520,Bma-maea-1,Bm6259b,Bm_v4_Chr3_scaffold_001,10928194,10931858,WBGene00012366,maea-1,I,13806917,13812268,ortholog_one2one,29.2383,WBGene00238114,Ovo-maea-1,OVOC_OM1b,8968385,8972252,ortholog_one2one,93.6118
WBGene00226521,Bma-tag-229,Bm6260,Bm_v4_Chr3_scaffold_001,4171758,4173808,WBGene00044065,tag-229,I,13802390,13806801,ortholog_one2one,35.814,WBGene00236946,Ovo-tag-229,OVOC_OM1b,1088720,1093372,ortholog_one2one,82.7907
WBGene00226522,Bm6261,Bm6261,Bm_v4_Chr3_scaffold_001,6991947,7000862,WBGene00012369,W09G3.6,I,13814756,13827988,ortholog_one2one,19.4055,WBGene00237880,OVOC1071,OVOC_OM1b,7060820,7070690,ortholog_one2one,76.7135
WBGene00226523,Bm6262,Bm6262,Bm_v4_Chr1_scaffold_001,12035778,12036981,WBGene00012370,W09G3.7,I,13797345,13802259,ortholog_one2one,37.3434,WBGene00244656,OVOC7847,OVOC_OM3,2851766,2859104,ortholog_one2one,86.9674
WBGene00226524,Bm6263,Bm6263,Bm_v4_Chr3_scaffold_001,10926045,10927217,WBGene00012371,W09G3.8,I,13812136,13814355,ortholog_one2one,67.0732,WBGene00238113,OVOC1304,OVOC_OM1b,8966107,8966981,ortholog_one2one,73.1707
WBGene00226525,Bma-ncs-6,Bm6264,Bm_v4_Chr2_contig_001,7219516,7223927,WBGene00021116,ncs-6,II,3525172,3528516,ortholog_one2one,29.595,WBGene00248343,Ovo-ncs-6,OVOC_OM4,15259638,15261901,ortholog_one2one,63.5514
WBGene00226528,Bma-lec-1,Bm6267,Bm_v4_Chr2_contig_001,10057215,10060762,WBGene00002264,lec-1,II,13195549,13199603,ortholog_one2one,75.4513,WBGene00246666,Ovo-lec-1,OVOC_OM4,1405727,1409306,ortholog_one2one,93.5018
WBGene00226529,Bm6268,Bm6268a,Bm_v4_Chr2_contig_001,3977810,3995847,WBGene00003133,mat-2,II,11112719,11120788,ortholog_one2one,20.5055,WBGene00247908,Ovo-mat-2,OVOC_OM4,11893682,11913489,ortholog_one2one,83.5727
